Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1022	Visitor	1	1	6370	11	19	13	6	6370	11967	265	0	4	2	3	10	3	386	16	37	4	11	3	19	0	
1077	Faculty	2	1	1080	12	38	12	56	1080	16673	31	0	6	2	1	11	1	365	8	40	4	16	2	18	0	
1008	Staff	5	1	9166	10	23	12	55	9166	8558	115	0	6	2	2	10	1	365	21	50	2	27	2	19	0	
998	Faculty	2	1	10626	10	11	13	8	10626	7841	310	0	6	2	1	11	1	365	21	56	2	32	3	19	0	
1034	Faculty	2	1	6270	11	30	13	15	6270	12616	183	0	3	2	0	13	3	386	15	37	3	12	3	19	0	
1060	Faculty	2	1	4508	11	49	13	4	4508	13710	131	0	8	1	1	2	1	354	12	34	1	11	3	19	0	
1079	Student	3	1	637	12	53	13	4	637	17578	12	0	6	2	2	10	1	365	9	40	2	18	2	18	0	
999	Student	3	1	11707	10	4	13	19	11707	7455	219	0	1	4	9	2	1	672	21	57	2	33	3	19	0	
1007	Visitor	1	1	7446	11	5	13	9	7446	11071	310	0	12	3	1	3	6	654	18	38	4	15	2	17	0	
1014	Faculty	2	1	9774	10	28	13	11	9774	8867	285	0	3	2	8	5	1	386	20	48	3	25	2	18	0	
991	Visitor	1	1	9765	10	32	13	15	9765	9116	407	0	3	2	8	5	4	386	17	46	3	23	2	18	0	
973	Student	3	1	14082	9	22	13	17	14082	4945	1731	1367	10	1	0	5	1	384	12	68	3	35	8	22	0	
997	Student	3	1	10950	10	28	13	30	10950	8868	205	0	0	4	9	2	2	672	19	48	3	25	2	18	0	
985	Staff	5	1	13071	9	57	13	35	13071	7016	163	0	0	4	10	1	1	672	17	62	2	35	5	20	0	
971	Staff	5	1	13751	9	35	13	24	13751	5681	172	0	5	2	3	9	1	365	10	68	4	34	8	22	0	
972	Staff	5	1	12659	9	58	13	29	12659	7094	158	0	11	3	2	2	2	654	17	62	2	35	5	20	0	
970	Staff	5	1	14216	9	31	13	28	14216	5473	178	0	5	2	3	9	1	365	12	70	5	35	8	22	0	
1051	Visitor	1	1	4644	12	0	13	18	4644	14426	194	0	5	2	2	10	2	365	9	36	3	11	3	19	0	
1003	Faculty	2	1	10497	10	32	13	27	10497	9149	306	0	6	2	1	11	3	365	16	46	3	23	2	18	0	
1094	Student	3	1	257	13	22	13	27	257	19339	5	0	6	2	1	11	1	365	17	45	1	22	3	19	0	
1039	Faculty	2	1	9075	10	56	13	28	9075	10581	265	0	6	2	0	12	1	365	17	41	4	16	3	18	0	
1005	Visitor	1	1	6600	11	45	13	35	6600	13520	275	0	11	3	0	4	7	654	14	35	3	11	2	19	0	
1024	Staff	5	1	9869	10	40	13	24	9869	9578	123	0	5	2	3	9	1	365	17	46	3	23	2	18	0	
1052	Student	3	1	7558	11	39	13	45	7558	13162	142	0	4	2	4	9	2	386	16	38	4	12	3	19	0	
1061	Faculty	2	1	5089	12	7	13	32	5089	14839	148	0	10	1	0	5	2	384	7	36	2	12	3	19	0	
978	Staff	5	1	14388	9	40	13	40	14388	6017	180	0	11	3	3	1	1	654	9	65	3	34	7	21	0	
1038	Staff	5	1	9688	10	54	13	35	9688	10439	121	0	7	1	0	3	1	354	19	43	4	18	3	18	0	
1088	Visitor	1	1	1538	13	8	13	34	1538	18501	64	0	6	2	3	9	2	365	13	47	4	23	2	18	0	
1048	Student	3	1	7933	11	23	13	35	7933	12194	149	0	3	2	0	13	1	386	16	37	4	11	3	19	0	
1066	Visitor	1	1	4934	12	25	13	47	4934	15871	206	0	12	3	1	3	1	654	3	42	4	18	2	18	0	
1071	Faculty	2	1	5490	12	15	13	47	5490	15319	160	0	10	1	0	5	1	384	4	39	2	14	4	19	0	
979	Staff	5	1	12431	10	29	13	56	12431	8922	155	0	4	2	9	4	5	386	19	48	3	25	2	18	0	
1110	Student	3	1	562	13	44	13	54	562	20653	11	0	5	2	2	10	1	365	25	48	2	20	5	21	0	
1027	Student	3	1	11673	10	49	14	4	11673	10160	219	0	4	2	5	8	1	386	20	45	5	19	3	18	0	
1075	Student	3	1	4351	12	33	13	45	4351	16358	82	0	6	2	4	8	1	365	7	40	3	17	2	18	0	
1085	Faculty	2	1	2963	13	17	14	6	2963	19003	86	0	5	2	3	9	2	365	14	46	1	24	3	18	0	
